"targetx1","targety1","targetx2","targety2","d","day","x1","y1","x2","y2","departuretime","arrivaltime","transitdistance","transittime","bustime","walktime","waittime","td"
118.316844274577,24.4072021047016,118.331275219578,24.3924682835853,2197.8165877277,"days",118.3169407,24.4072194,118.3309107,24.3934601,"","",2.7,32.1,0,32.1,0,0.0146054043723402
118.404755920635,24.49380286846,118.341531702489,24.4159468099381,10777.7868159471,"days",118.4051975,24.4937609,118.3421135,24.4156142,"9:44am","12:32pm",21.5,168.9,89.8,18.6,60.5,0.0156711208789258
118.441887330408,24.4627906941106,118.395146885138,24.4526670568306,4868.46124135903,"days",118.4417302,24.4628519,118.3948877,24.4531738,"8:35am","11:27am",9.4,171.9,43.9,17.9,110.1,0.0353088977148792
118.316736239505,24.4343332050159,118.335420223852,24.454624602225,2947.45288672992,"days",118.3166935,24.4342904,118.3352719,24.4545324,"","",3.3,40.2,0,40.2,0,0.0136388948508691
118.408885545708,24.5069967199546,118.229489024633,24.4438385981811,19488.2005500978,"days",118.4088326,24.5070226,118.2864996,24.4150958,"9:31am","1:41pm",27.6,280,132.8,21.7,125.5,0.0143676682349513
118.454066485688,24.4890191337153,118.404209353198,24.4467088280805,6906.72118935319,"days",118.452397,24.4870077,118.404361,24.4469647,"8:55am","11:05am",10,130.2,39.2,40.8,50.2,0.018851202535974
118.423230973019,24.443617905857,118.32087697248,24.4162986779819,10810.4435535578,"days",118.4225313,24.4436226,118.3213539,24.4161624,"8:35am","11:12am",17.7,156.5,66.2,30.2,60.1,0.0144767417936792
118.411610671385,24.4384284062292,118.315622128051,24.4050617167999,10414.2463779476,"days",118.4116363,24.4384135,118.315488,24.4058807,"8:35am","10:56am",17.3,140.7,74,6.6,60.1,0.0135103390964454
118.343895014897,24.4202779257405,118.251777535019,24.43351411974,9452.13970380166,"days",118.3437718,24.4202213,118.2864996,24.4150958,"8:35am","11:37am",9.7,212.2,40.6,21.5,150.1,0.0224499432561976
118.342571910612,24.433131853485,118.410158396777,24.4953770938187,9742.20607487832,"days",118.3427977,24.4332764,118.4101404,24.4952305,"8:35am","12:26pm",22.3,230.8,99.1,21.7,110,0.0236907326970994
118.433092115421,24.4223954917764,118.322624074884,24.4403448309629,11373.0162119924,"days",118.4331093,24.4223824,118.3227647,24.4404561,"8:35am","11:45am",14.4,189.9,67.8,22,100.1,0.016697417506515
118.431013859634,24.4762471005669,118.227322681367,24.4126348812317,21823.1250028641,"days",118.4304724,24.4760173,118.2864996,24.4150958,"8:55am","1:33pm",24.7,307.7,130.5,2.1,175.1,0.0140997221965056
118.420409197,24.4863070039863,118.417266233533,24.4399570902498,5169.46759034903,"days",118.4204303,24.4862383,118.4172656,24.4399572,"8:35am","10:21am",9.6,106.1,47.6,8.6,49.9,0.0205243573241623
118.329392612558,24.431071178281,118.432691890865,24.4260730363552,10484.5576701244,"days",118.3295111,24.4310248,118.4327002,24.4260827,"9:14am","11:31am",14.7,137.2,70.1,14.6,52.5,0.0130859120925006
118.424228296581,24.5118814735869,118.441841414927,24.4301983073783,9266.39033119891,"days",118.4240216,24.5117512,118.4418964,24.4301382,"8:58am","11:36am",16.4,157.7,68.7,36.5,52.5,0.0170184931093439
118.320716800312,24.434301459241,118.380957021997,24.4599250983346,6738.20476261035,"days",118.3206641,24.4343989,118.3808558,24.4598452,"8:35am","10:26am",8.6,110.4,36.9,18.5,55,0.0163841859797136
118.318265578778,24.4816569701209,118.289647310198,24.4109124710633,8392.28152133259,"days",118.3182767,24.4816402,118.289505,24.4115114,"8:41am","11:28am",12,166.8,57.9,3.8,105.1,0.0198754057017756
118.312073686551,24.4033041274624,118.311698060113,24.4326251243557,3264.22050431801,"days",118.3115792,24.4030064,118.3117791,24.4325976,"9:08am","9:52am",6.2,43.7,14.6,29,0.100000000000001,0.0133875759747824
118.435276593351,24.4283626737624,118.419682981567,24.4318730370337,1628.04708337396,"days",118.4352114,24.4285035,118.4200163,24.4316693,"","",2.4,30.2,0,30.2,0,0.0185498320708352
118.461689355036,24.4256636139332,118.281859014647,24.4145154983998,18269.9267076062,"days",118.4618748,24.4279703,118.2819015,24.4145155,"8:36am","5:05pm",33.6,509.3,161.4,17.7,330.2,0.0278764117749836
118.346803006997,24.4186172954564,118.236453968324,24.4268301931659,11222.1269544073,"days",118.3463573,24.4193918,118.2864996,24.4150958,"8:36am","11:47am",11.5,221.3,51.2,18.6,151.5,0.0197199693871837
118.430939164653,24.4365360824274,118.321460376796,24.4570612743883,11327.331151808,"days",118.4309614,24.4365043,118.3213803,24.4569787,"8:41am","1:22pm",16.6,280.8,70.6,30.2,180,0.0247895992654174
118.237610780388,24.4388612101333,118.314076252536,24.4309573208358,7799.47118255087,"days",118.286415,24.415166,118.3140352,24.4309616,"8:36am","10:04am",4.8,118.1,23.6,4.5,90,0.015142052228389
118.433811189292,24.4835630153161,118.342433615084,24.4288008025164,11086.0165189155,"days",118.4348351,24.484244,118.3415883,24.4282754,"8:36am","12:10pm",19.7,214.2,82.5,21.6,110.1,0.0193216381767536
118.41453854662,24.4354652197722,118.339680131888,24.430655065059,7605.794248401,"days",118.4142361,24.435453,118.3397984,24.4309405,"8:36am","10:08am",10.4,91.8,40.5,31.2,20.1,0.0120697453812006
118.411224047356,24.433428188921,118.412717970213,24.5187908869509,9503.73742564028,"days",118.4106177,24.4333995,118.4127461,24.51884,"8:36am","1:33pm",18.6,296.9,90.4,16.4,190.1,0.0312403412155505
118.312481321539,24.3968381821678,118.315021878721,24.4549091390968,6469.55590293729,"days",118.3121802,24.3963791,118.3154595,24.4550466,"9:08am","12:05pm",10.1,176.9,38.2,18.1,120.6,0.0273434533457983
118.227732056616,24.4178829191257,118.313136605336,24.4296839564431,8755.52634605549,"days",118.286415,24.415166,118.313167,24.4291207,"8:36am","10:03am",4.8,117.2,23.6,3.5,90.1,0.0133858314586422
118.330660466924,24.4174374553507,118.324878290248,24.4262631183399,1143.99766236751,"days",118.3314916,24.4164962,118.3249175,24.4262787,"","",1.9,22.2,0,22.2,0,0.0194056340587768
118.404435842736,24.4950192985675,118.318030666361,24.4368652725265,10888.3807668613,"days",118.40441,24.4947421,118.3180906,24.4368181,"8:53am","11:57am",15.2,183.9,73.4,20,90.5,0.0168895636493259
118.357209588792,24.4392126442905,118.316681311397,24.4047362612987,5621.77723945966,"days",118.3571599,24.4391502,118.3177399,24.4052292,"8:36am","10:25am",8.9,108.8,37.2,11.6,60,0.0193533104151344
118.430956092124,24.4386037706986,118.310706708314,24.4321314707626,12208.3654973705,"days",118.430763,24.4387215,118.3107085,24.4321483,"8:36am","11:40am",15,184.3,65.2,29.1,90,0.0150962059613709
118.340127607729,24.4300755638702,118.312802062167,24.4195008756002,3009.41801474515,"days",118.3403285,24.4301627,118.3123056,24.4199915,"","",4,49.2,0,49.2,0,0.0163486759761975
118.311255419003,24.4357059831604,118.450751127929,24.461777497187,14431.0254303016,"days",118.3119098,24.4357927,118.4508387,24.4618875,"8:47am","1:57pm",21.9,310.2,107.1,18.1,185,0.0214953539856327
118.413474969586,24.4670295155692,118.349457598949,24.4583632048049,6558.00088247651,"days",118.4129689,24.4672346,118.3492971,24.4585395,"9:05am","11:43am",8.8,158.5,32.3,36.2,90,0.0241689506970828
118.452690271876,24.4844424469172,118.371929408725,24.4361650434497,9790.28586623265,"days",118.4528239,24.4843478,118.3719591,24.4361173,"8:36am","11:49am",15.3,192.6,66.4,36.1,90.1,0.0196725614176691
118.312657023035,24.4380539313293,118.320966350896,24.4276511895139,1431.87021626937,"days",118.3126438,24.4380544,118.3209356,24.4277958,"","",1.9,23.3,0,23.3,0,0.0162724245083513
118.422035817278,24.4331765253935,118.415915373653,24.5009934070178,7574.7686812741,"days",118.4220865,24.4334923,118.4156136,24.5010203,"8:36am","10:57am",12.9,140.8,51.6,39.1,50.1,0.0185880263707693
118.41409411711,24.4368867861715,118.311353672627,24.4490377328386,10499.4500569511,"days",118.4144248,24.4368737,118.3110573,24.4488437,"8:36am","12:50pm",14.1,253.4,66.1,12.2,175.1,0.0241345973956263
118.420651501302,24.485235162151,118.321598064185,24.3887387971427,14702.5874959628,"days",118.4204625,24.4852052,118.3220932,24.3890309,"10:17am","2:55pm",23.1,278.3,114.2,15.3,148.8,0.0189286409672052
118.321858799969,24.3880885380715,118.309374146485,24.4207520179838,3850.04696986204,"days",118.3219656,24.3876063,118.3093385,24.4207336,"","",4.7,58.4,0,58.4,0,0.0151686461118921
118.237268376096,24.4323568446852,118.313603441843,24.435043808264,7742.32165739488,"days",118.2864996,24.4150958,118.3135389,24.4350078,"8:39am","9:50am",12.3,101.4,42.5,28.7,30.2,0.0130968467195044
118.325299504659,24.4349294016439,118.314892831825,24.4291381542645,1236.14787238612,"days",118.3253572,24.4350048,118.3148896,24.4291979,"","",1.4,17.7,0,17.7,0,0.0143186752939468
118.327369640869,24.432311245076,118.296930566648,24.3989389266205,4829.18810833332,"days",118.3273981,24.432693,118.2977929,24.4000436,"8:36am","10:34am",7,117.2,23.9,33.2,60.1,0.0242690898285279
118.319994456858,24.4269943616266,118.375513342349,24.4384676346353,5770.00004095024,"days",118.3199996,24.4262117,118.3756214,24.4384586,"8:48am","10:34am",8.2,105.8,31.9,23.9,50,0.0183362217069545
118.438910391491,24.4155207517273,118.334312838382,24.4218123108468,10625.3095097241,"days",118.438928,24.4156074,118.3337905,24.4212267,"8:37am","12:08pm",19.3,211.7,85.2,6.4,120.1,0.0199241254860628
118.325774351746,24.4275309847895,118.31275814931,24.4338415994,1494.6041928814,"days",118.3256718,24.427344,118.3127469,24.4338156,"","",1.8,23.1,0,23.1,0,0.0154555969466848
118.346803006997,24.4186172954564,118.319175751553,24.4507519596696,4542.73385506598,"days",118.3463573,24.4193918,118.3194664,24.4510564,"","",5.3,67,0,67,0,0.0147488279387714
118.427572444561,24.5200981120776,118.418304008854,24.5260784361844,1150.79323689218,"days",118.4269552,24.5202841,118.4183681,24.5261438,"","",1.4,19.3,0,19.3,0,0.0167710405147335
118.336486877357,24.412761687247,118.245239363154,24.4167137623633,9259.76198309773,"days",118.3364081,24.4128051,118.2864996,24.4150958,"8:37am","11:07am",8,180.4,31,23.7,125.7,0.0194821422331689
118.401631624004,24.4762870089116,118.417284545332,24.4438433409957,3944.54322933927,"days",118.4016992,24.4762438,118.4166396,24.4430725,"8:37am","10:38am",10.1,121.7,42.8,28.9,50,0.0308527484487438
118.321809436734,24.4384086069914,118.340786220668,24.418143047649,2964.5727455248,"days",118.3215842,24.4381346,118.3408313,24.4182438,"","",3.6,44.4,0,44.4,0,0.0149768630461251
118.370974853244,24.4442908273014,118.256668618414,24.4298411787163,11695.7409389228,"days",118.3708749,24.4444379,118.2864996,24.4150958,"8:42am","11:11am",12.6,178.8,62.5,6.3,110,0.0152876163155224
118.327719704425,24.3993665458607,118.426667652242,24.4800290380705,13460.5429438695,"days",118.3279627,24.398969,118.4268076,24.4797187,"8:37am","12:08pm",22.2,211.3,102.5,18.7,90.1,0.0156977323189058
118.316019407199,24.4334362846061,118.378727405377,24.4551091914026,6797.46883890553,"days",118.3160391,24.4334181,118.3788173,24.4549974,"8:37am","10:38am",12.5,120.8,57,3.6,60.2,0.0177713208935357
118.366150640796,24.4509069038567,118.304138007325,24.4523110564128,6286.01731712812,"days",118.3665237,24.4505684,118.3042684,24.4524025,"8:42am","12:00pm",10,198.7,44.8,13.9,140,0.031609839740432
118.419256501516,24.4863983315257,118.3161885022,24.4442017526432,11451.0757295337,"days",118.4191672,24.4862832,118.3163922,24.4439498,"8:50am","12:02pm",17.1,192.7,80.9,21.7,90.1,0.0168281133189089
118.318265578778,24.4816569701209,118.438869602022,24.503366939232,12454.2180417375,"days",118.3182767,24.4816402,118.4387598,24.5031289,"9:05am","3:28pm",30.4,383.3,153.1,4.3,225.9,0.0307767214862833
118.410230051323,24.4979281294649,118.320776243358,24.4307933466556,11747.6143761051,"days",118.4108956,24.4978605,118.3207651,24.4308213,"8:49am","12:00pm",17.3,190.8,84.3,16.4,90.1,0.0162415954330346
118.321117073667,24.4382728337422,118.354294542834,24.4312840597596,3451.32896161877,"days",118.3210687,24.438356,118.3543008,24.4312662,"","",4.1,51,0,51,0,0.0147769165348062
118.321318277263,24.4634660392931,118.392609321124,24.4705977692012,7266.91672706485,"days",118.3211826,24.4632397,118.3924278,24.4707342,"","",8.1,99.9,0,99.9,0,0.0137472333524799
118.236669872835,24.4315471459889,118.246903252719,24.4299091457285,1053.08155159387,"days",118.2365644,24.4316163,118.2470715,24.4300761,"","",1.3,16.5,0,16.5,0,0.0156683022079599
118.355049058129,24.4417770137072,118.312075991906,24.4601544061413,4811.30718888689,"days",118.3549345,24.4415313,118.3123311,24.4591919,"8:52am","12:04pm",9.5,192.3,45,7.2,140.1,0.0399683479874602
118.326941948619,24.4186991704155,118.317309451421,24.4365364781269,2212.67372644177,"days",118.3269304,24.4186962,118.3173507,24.4364671,"","",2.4,30.4,0,30.4,0,0.0137390341995368
118.335548480053,24.4647830051949,118.318167618221,24.448248449046,2547.50832166803,"days",118.3361022,24.4644126,118.3182283,24.4482659,"","",3.1,39,0,39,0,0.0153090765860439
118.435445979614,24.4123017740631,118.319606076396,24.4346883669537,12002.8518554985,"days",118.4354484,24.4123123,118.3195362,24.4346578,"8:48am","12:01pm",18.4,193.6,93.6,4.9,95.1,0.0161295000830417
118.32559139219,24.4371556944708,118.39788283586,24.4689977741604,8138.11076586296,"days",118.3254885,24.4370889,118.3978673,24.4690301,"8:37am","12:53pm",11.5,255.2,56.6,13.6,185,0.0313586294586319
118.422183552549,24.4436071144477,118.386574142599,24.4417489173634,3614.67228791012,"days",118.4222275,24.4437631,118.3869491,24.4421424,"8:37am","10:15am",5,97.3,18.2,19,60.1,0.0269180695371573
118.312590920752,24.4800522196648,118.409298284316,24.4970110578741,9977.23657235308,"days",118.312604,24.4800615,118.4093193,24.4971861,"8:40am","2:38pm",22.8,358.1,109.4,18.7,230,0.0358917018157408
118.429838844806,24.4957706272075,118.413175902001,24.492286509656,1731.96221375218,"days",118.4305818,24.495413,118.4130712,24.4921451,"","",2.5,29.1,0,29.1,0,0.0168017522373983
118.314564990811,24.4306683728756,118.442606392624,24.4270112714091,12983.8509099721,"days",118.3146542,24.4306723,118.4424638,24.4271323,"9:09am","11:49am",19.5,159.8,92.8,14.6,52.4,0.0123075966527979
118.404809373146,24.4447863963163,118.3318315633,24.4500198085501,7418.39166181389,"days",118.4050476,24.4445248,118.3315631,24.4502298,"8:37am","10:49am",10.1,131.1,38.6,32.5,60,0.0176722942083034
118.327124348075,24.4333179668977,118.427446242976,24.4798741168292,11410.6077928924,"days",118.3271797,24.4332909,118.4274741,24.4798598,"9:12am","12:06pm",16.2,174,83.8,10.2,80,0.0152489686051941
118.294540514081,24.476701590769,118.425563327581,24.4900485774508,13356.7912059542,"days",118.2943551,24.4768853,118.4251515,24.4894794,"8:38am","3:13pm",27.8,395.1,127.7,37.4,230,0.0295804579039817
118.420223252637,24.4530919199372,118.366150640796,24.4509069038567,5484.84753402803,"days",118.4194222,24.453345,118.3665237,24.4505684,"8:38am","10:36am",8.3,118.9,30.8,28.1,60,0.0216779043104377
118.395033873719,24.4787280943325,118.472395600965,24.4417584024867,8853.58245749879,"days",118.395108,24.4786811,118.4707097,24.4425133,"","",10.5,128.9,0,128.9,0,0.0145590782735439
118.360097976564,24.4512655595861,118.440232158225,24.4131149166231,9165.03697022658,"days",118.3594149,24.4517344,118.4401786,24.4131817,"9:24am","11:45am",14,140.9,63.3,20.1,57.5,0.0153736422949221
118.3318315633,24.4500198085501,118.2465778462,24.4218790409034,9190.64230142964,"days",118.3315631,24.4502298,118.2864996,24.4150958,"8:38am","11:10am",9.5,182.7,47,5.6,130.1,0.0198789153149373
118.253083174057,24.4248862287628,118.420073734081,24.4431490051465,17046.0794207831,"days",118.2864996,24.4150958,118.4204702,24.4430011,"8:39am","11:38am",23.4,208.7,100,28,80.7,0.0122432845024497
118.313543933175,24.4309129102685,118.40175617034,24.4764401043281,10275.6375564638,"days",118.3137387,24.431095,118.4018229,24.4763816,"8:38am","1:01pm",12.8,263.1,60.6,17.4,185.1,0.0256042506904595
118.368439912447,24.441731431147,118.312545694894,24.4363163577628,5696.61065656225,"days",118.3690094,24.4408563,118.3125408,24.4362987,"8:38am","9:58am",8.2,79.7,30.1,29.7,19.9,0.0139907753583596
118.31864313419,24.4487343668936,118.31140901182,24.4360761329737,1588.41418008554,"days",118.3188966,24.4485289,118.311855,24.4361352,"","",2,23.9,0,23.9,0,0.0150464534374233
118.348142395795,24.4438947888582,118.441031579572,24.4513792465123,9450.05682734131,"days",118.3480761,24.4441064,118.4410239,24.4513857,"9:27am","12:04pm",11.8,156.6,52.4,24.2,80,0.0165713289201519
118.303782873348,24.4116338166349,118.335970015671,24.4357277066303,4223.40399811237,"days",118.3022969,24.4127176,118.3357969,24.4353635,"8:47am","10:41am",13.1,114.5,50,19,45.5,0.027110832885316
118.433606256869,24.4813330347854,118.342483574223,24.4135944659057,11921.9312942023,"days",118.433593,24.4815913,118.3414181,24.4146516,"8:41am","12:22pm",20.8,220.4,88.7,21.7,110,0.0184869376077668
118.414609135929,24.4277417467299,118.432699729955,24.4312890768856,1875.57966540885,"days",118.4163002,24.4281721,118.4328451,24.4313194,"","",2.6,31.8,0,31.8,0,0.0169547583536357
118.32997371919,24.4661249748838,118.316276224213,24.434360023711,3798.73749755889,"days",118.3301343,24.4662702,118.3164108,24.4345132,"","",4.4,55.5,0,55.5,0,0.0146101171864771
118.312481321539,24.3968381821678,118.337523753741,24.4051879354056,2703.50912463107,"days",118.3121802,24.3963791,118.3366718,24.4053961,"","",3.4,42.2,0,42.2,0,0.0156093425450372
118.348363192992,24.4417350971738,118.296263826336,24.4103866190394,6329.49404544007,"days",118.3482991,24.4418493,118.2963164,24.4104776,"8:56am","11:06am",8.6,129.7,41.3,8.4,80,0.0204913693051721
118.421017343269,24.4323369429098,118.418071284339,24.4975333339297,7263.76532410599,"days",118.4209718,24.4323735,118.4181061,24.4975312,"8:38am","10:48am",11.1,130.2,43.4,36.8,50,0.0179245878949186
118.315349569895,24.4371582408968,118.40900967914,24.4946710559366,11447.6890604154,"days",118.3153023,24.4371329,118.4094732,24.4946234,"9:00am","12:34pm",22.7,213.5,108.9,24.6,80,0.0186500523270023
118.419499140123,24.4896934906095,118.371763331285,24.4584764438788,5955.45592543388,"days",118.4194841,24.48967,118.3718124,24.4585332,"8:49am","11:21am",10.4,152.5,47.4,15.1,90,0.0256067716576863
118.24130376125,24.4397168922991,118.464573630907,24.443155191459,22630.1974398578,"days",118.2864996,24.4150958,118.4645011,24.4433151,"8:39am","2:49pm",31.8,400.3,145.4,24.1,230.8,0.0176887541995089
118.316272108203,24.4328375158145,118.256328950091,24.427416440167,6105.29563595551,"days",118.3162447,24.4328691,118.2864996,24.4150958,"8:38am","10:10am",5.5,121.5,26.9,4.4,90.2,0.0199007562032636
118.321187118849,24.4453579875555,118.417046183816,24.4940890128243,11124.7694843957,"days",118.3209444,24.445441,118.4162771,24.4948546,"9:01am","12:31pm",21.6,210.8,101.4,29.4,80,0.0189487072335011
118.323849911958,24.4441837868135,118.310119020148,24.4069807947368,4369.00530632899,"days",118.3241022,24.4443956,118.3090703,24.4080166,"8:38am","10:27am",5.3,108.4,13.2,35.2,60,0.0248111394698858
118.452588339849,24.4583772489785,118.328969882075,24.4492114878358,12568.1907271634,"days",118.4527061,24.4582795,118.3283464,24.4487953,"8:52am","12:01pm",17.3,188.7,85,18.6,85.1,0.0150140942396877
118.411010702377,24.4918923634062,118.421258424989,24.4898128084842,1063.63077959299,"days",118.4109538,24.491692,118.4211012,24.4900892,"","",1.3,16.9,0,16.9,0,0.0158889723052834
118.348497643095,24.4350519184066,118.406969562859,24.4910811229203,8602.58268644745,"days",118.3488389,24.4346472,118.4069863,24.4910991,"8:38am","12:27pm",22,228.2,99.1,19.2,109.9,0.0265269173593074
118.417104517763,24.4286095532202,118.451742232998,24.4453839446961,3976.18040375707,"days",118.4163989,24.4288041,118.4517029,24.4454161,"8:39am","10:21am",6.2,102,25.8,21,55.2,0.0256527595940116
118.323326793158,24.400350453829,118.424577226083,24.4614422586098,12310.8473792494,"days",118.3233398,24.4003701,118.4261266,24.4602885,"8:39am","11:57am",19.3,198.3,83.6,24.6,90.1,0.0161077457863904
118.419010936873,24.4938227398021,118.338367692062,24.4637274220023,8830.44764979966,"days",118.419018,24.4937938,118.3388524,24.4635365,"8:46am","1:59pm",16.7,313.3,72.1,35.8,205.4,0.0354795150172379
118.320927811009,24.4346254075994,118.40750614524,24.4851368640728,10420.1913626146,"days",118.3208347,24.4345814,118.4077176,24.4852436,"9:09am","12:31pm",21.6,202.2,107.4,14.8,80,0.0194046340382432
118.309921500486,24.4048521892093,118.352513109449,24.4629657676098,7777.12122317327,"days",118.309863,24.4048068,118.352615,24.462972,"8:59am","10:52am",14.6,113.2,62.4,5.1,45.7,0.0145555144058577
118.417225020078,24.4376611765726,118.323332716435,24.4421913027237,9528.8474130317,"days",118.4175687,24.4375517,118.3233068,24.4421696,"8:39am","10:51am",11.1,132.2,48.4,23.6,60.2,0.0138736611333709
118.230934955117,24.4136875521528,118.311926706358,24.4544415380674,9378.74042825826,"days",118.2864996,24.4150958,118.3118055,24.4542702,"8:39am","12:02pm",15.9,233.1,63.4,19,150.7,0.0248540837421693
118.223138211339,24.4257582064402,118.445907975073,24.4150762800875,22611.3291047782,"days",118.286415,24.415166,118.4472598,24.4154038,"8:51am","1:25pm",25.4,303.8,126.3,13.7,163.8,0.0134357427019096
118.434423835508,24.4422675067303,118.42499466591,24.5187552623381,8567.99952223007,"days",118.4347583,24.4423503,118.4254286,24.5186188,"8:39am","1:58pm",21.4,319.3,94.5,34.8,190,0.0372665753740487
118.341891051426,24.4526553766251,118.31394803037,24.4124632693267,5295.15130854751,"days",118.3419415,24.4524593,118.3137593,24.4138289,"8:39am","11:03am",6.8,143.7,28.5,15.1,100.1,0.0271380347088548
118.328313268482,24.4596133697478,118.337643644198,24.4450649181718,1875.3185526763,"days",118.3279672,24.4597844,118.3375484,24.4451574,"","",2.2,27.4,0,27.4,0,0.0146108510262947
118.340019079549,24.4499745687305,118.320295052516,24.4407459197296,2247.39150041022,"days",118.3399901,24.4501073,118.3201354,24.4408878,"","",2.5,30.8,0,30.8,0,0.0137047772915302
118.327086788563,24.4292304042457,118.393879398754,24.5095503195348,11213.5447966157,"days",118.3270032,24.4292626,118.3940025,24.5094324,"9:10am","2:31pm",26.2,321.4,127.4,18.9,175.1,0.0286617662683259
118.243721185798,24.4284157711869,118.366069773837,24.4413908590891,12483.7228852515,"days",118.286415,24.415166,118.3650515,24.4416403,"8:39am","11:53am",15,224.4,73.7,0.7,150,0.0179754070210185
118.315464202354,24.4366297740984,118.401569510813,24.4909818951354,10617.3344719135,"days",118.3155548,24.4366732,118.4018241,24.4913216,"9:02am","12:41pm",23.1,218.6,108.9,29.6,80.1,0.0205889717968546
118.305048818008,24.4581039348625,118.44190516509,24.4611128794019,13871.5531679416,"days",118.3050236,24.4582305,118.4422181,24.4611704,"","",16.8,206.8,0,206.8,0,0.0149082080064353
118.313370035031,24.4315891161328,118.41565648698,24.43112619647,10367.0293398845,"days",118.3132152,24.4315551,118.4167544,24.4312787,"8:47am","10:55am",12.4,128.5,53,25.4,50.1,0.0123950647564611
118.332937478471,24.4491934554251,118.318190139845,24.4370434511924,2015.67779059524,"days",118.3330059,24.4488584,118.3182558,24.4369917,"","",2,25.3,0,25.3,0,0.0125516092492783
118.435219930878,24.4148523703382,118.262188711132,24.4238104463191,17566.9982626336,"days",118.4352651,24.4148552,118.2864996,24.4150958,"8:50am","1:33pm",23.9,312.7,123.5,3.9,185.3,0.0178004230048304
118.412274048616,24.4605390187114,118.430100793451,24.4226378592701,4589.66360440588,"days",118.4118195,24.4611353,118.4305879,24.4230478,"9:31am","11:35am",8.9,123.4,35.9,25,62.5,0.0268865020698993
118.315358647237,24.4289009079676,118.416434494837,24.5078992438778,13498.7931283229,"days",118.3155544,24.4289042,118.4171674,24.5079354,"9:00am","1:56pm",24.6,296.2,113.3,32.8,150.1,0.0219427023722973
118.309782991337,24.4345563091905,118.406467811268,24.4405555912602,9821.41707721982,"days",118.3102024,24.4347123,118.4065527,24.4407768,"8:43am","10:46am",11.7,123.4,51,22.3,50.1,0.0125643783406998
118.24239571381,24.4451386525738,118.410322444613,24.4678890125461,17203.6853307359,"days",118.286415,24.415166,118.4102705,24.4678963,"8:39am","2:28pm",17.5,379.1,85,18.9,275.2,0.0220359761709141
118.337871723609,24.4060054138155,118.389025320997,24.4564427219094,7642.21628426933,"days",118.3366605,24.4057448,118.3888678,24.4565013,"8:39am","12:16pm",16.9,216.4,68.5,27.8,120.1,0.0283163930397306
118.314991433402,24.4389115759187,118.32441063692,24.4418439408931,1008.85380532808,"days",118.3150391,24.4389579,118.3246109,24.4415187,"","",1.5,18.7,0,18.7,0,0.0185358868661042
118.231021392068,24.4385231754401,118.313034597929,24.4607792897362,8672.39253822994,"days",118.286415,24.415166,118.3136456,24.4605123,"8:39am","12:30pm",10.7,260.1,53.6,1.5,205,0.0299917236049243
118.309275749919,24.4318299691111,118.375284174237,24.4469669023846,6898.59281700794,"days",118.3095647,24.4317969,118.3753062,24.4467049,"8:42am","10:22am",7.7,100,31.9,18,50.1,0.0144957098719405
118.322196437881,24.4338136636109,118.307093863654,24.458424802783,3138.20938473221,"days",118.3221725,24.4338442,118.3072506,24.4582524,"8:40am","9:54am",4.8,74.8,20,9.8,45,0.0238352483310743
118.307002482792,24.4610702171091,118.345013761634,24.432013016793,5030.01764262254,"days",118.3076926,24.4612746,118.3450147,24.4320119,"8:44am","11:25am",9.7,160.7,42.7,13,105,0.031948198081511
118.311113813692,24.4333810256209,118.40014142593,24.4899275379283,11000.033185275,"days",118.3111287,24.4334243,118.3998018,24.489233,"8:57am","12:45pm",23.8,227.6,108.9,38.7,80,0.0206908466698693
118.408327958385,24.4849809750641,118.294455711211,24.4122977577751,14093.4956760731,"days",118.4086259,24.4847569,118.2944673,24.4121631,"8:58am","1:24pm",21.3,265.6,109.3,6.3,150,0.0188455728872799
118.307548956427,24.4525127440482,118.321144972256,24.4636097027731,1850.40708520097,"days",118.3076217,24.4525628,118.3210647,24.4636792,"","",2.2,26.8,0,26.8,0,0.0144832994935757
118.311797822339,24.4344249046687,118.323134676351,24.4417833272983,1411.05062615197,"days",118.3118007,24.4344327,118.3232024,24.4417187,"","",1.6,21.1,0,21.1,0,0.0149533968582978
118.232718507331,24.4444048956249,118.388920155526,24.4835542556487,16416.2449288963,"days",118.286415,24.415166,118.3889729,24.4836095,"8:40am","2:27pm",18.6,376.8,95.2,6.6,275,0.0229528739143473
118.335970015671,24.4357277066303,118.314315732258,24.4062792262148,3945.12565586515,"days",118.3357969,24.4353635,118.3144271,24.4059966,"8:40am","10:40am",7.5,120,24.7,35.2,60.1,0.0304172821014201
118.304659856031,24.4243754959327,118.323913021521,24.4235186311442,1953.78468377284,"days",118.304661,24.4243761,118.3238149,24.4228961,"","",3,36.8,0,36.8,0,0.0188352382458735
118.39996179959,24.4849902983728,118.314304803932,24.4381649350564,10124.3701520643,"days",118.4001337,24.4850409,118.3143353,24.4381928,"9:06am","12:04pm",14.4,177.4,69.8,17.1,90.5,0.0175220776537718
118.342294219884,24.4124075501528,118.316395549808,24.439493616378,3997.75229407897,"days",118.3407546,24.4130306,118.3163856,24.439545,"8:40am","10:04am",5.8,84.4,14.6,34.6,35.2,0.0211118633150443
118.433664677272,24.4131560959688,118.417741935892,24.4964442946028,9410.94751148169,"days",118.4340891,24.4131689,118.4171969,24.496839,"8:40am","12:07pm",16.3,206.6,79,17.6,110,0.0219531561246028
